sa_2022_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
047077020,16,6,11,58,13,0,3,0,4,0,2,0,1,1
047253010,15,4,3,45,6,1,7,0,0,0,0,0,0,3
227090035,22,10,2,24,9,2,9,0,1,0,1,1,0,3
068001008,21,5,2,10,1,2,15,0,2,0,2,0,1,3
068001017,7,4,2,21,7,3,12,2,2,0,2,0,2,6
068001015,20,6,14,29,7,0,7,3,3,0,1,0,2,26
068001002,24,12,9,38,9,1,15,2,2,2,0,1,3,15
267108009,22,15,2,21,5,1,10,1,0,1,3,1,1,5
268158012,23,9,4,13,5,2,10,4,4,2,3,3,3,10
268086003,19,6,0,17,4,0,9,0,3,1,6,3,4,5
268042009,30,23,6,46,3,2,13,2,6,0,1,1,5,4
268160010,27,10,4,22,5,0,7,4,2,0,2,1,6,7
268158004,24,10,3,31,2,0,6,0,1,0,2,0,8,9
268008001,22,12,1,19,4,2,13,1,1,0,0,0,1,1
268008005,16,18,2,33,3,3,7,4,6,0,5,1,3,3
268008009,14,11,0,20,4,2,24,2,2,1,3,5,3,3
268139001/268139013,36,4,0,1,2,0,3,2,1,0,1,0,0,156
267029028,15,6,2,24,3,2,7,3,4,1,4,3,3,5
268002011,11,3,1,4,2,0,14,0,2,0,2,4,4,2
268030002,27,6,11,25,2,1,3,0,1,1,2,1,2,17
268080010,20,2,5,3,1,1,1,2,3,0,0,0,2,17
267034006,13,6,1,13,5,4,33,3,3,0,9,3,0,3
267109018,19,29,2,45,7,0,10,3,6,1,5,2,4,3
147014044,36,16,4,17,2,2,8,3,2,0,1,0,4,14
157016011,33,16,4,12,0,2,6,1,1,1,0,1,5,6
137009011,21,8,3,12,1,0,6,0,2,0,0,0,2,15
137009005,13,7,5,20,5,0,5,2,5,0,2,1,4,6
067093003,36,12,3,18,6,0,5,0,0,0,1,1,2,1
267105007,16,39,0,27,0,1,10,3,4,0,1,3,1,1
207071027,37,19,4,17,6,3,13,2,1,0,2,1,3,5
157011002,19,16,8,40,8,3,12,1,0,0,1,0,1,3
157153008,29,18,5,14,4,0,5,0,0,0,1,1,1,3
267101012,16,29,1,30,1,1,2,1,1,0,0,0,0,3
268097002,28,10,10,5,0,0,1,5,2,0,0,0,4,37
268117003,28,13,12,13,0,0,3,4,1,0,0,0,0,14
268096007,18,9,2,4,0,1,4,0,1,0,1,0,8,7
268116009,22,7,1,19,1,0,2,2,0,0,0,0,1,4
267069002,36,15,3,43,6,3,6,2,5,0,0,2,5,5
087064033,10,30,1,23,1,2,2,2,0,0,1,0,0,1
267068002,34,25,4,23,2,3,6,3,2,0,3,0,0,5
267103021,15,28,2,24,7,0,2,4,7,0,0,1,2,4
267100065,10,12,2,47,3,2,6,2,6,0,3,6,1,2
267074006/02,27,13,6,19,5,2,12,0,3,0,2,1,7,1
267062003,28,23,1,46,4,2,9,0,1,1,1,1,1,1
267109007,8,6,1,26,7,2,15,3,7,1,9,4,3,7
267076002,13,13,0,29,5,1,4,2,3,1,1,1,1,2
268114011,34,7,12,9,4,1,1,2,0,0,0,0,3,8
087064045,12,22,2,15,4,1,5,3,4,0,2,0,3,5
077160001,29,11,3,23,6,1,12,1,1,1,1,1,2,2
057106030,13,10,2,39,5,1,11,2,0,0,1,1,2,3
077160042,23,20,2,14,3,1,4,1,0,0,1,0,1,0
147019038,22,27,4,30,10,3,19,1,3,0,1,3,2,4
047016049,16,5,11,15,2,0,7,1,3,0,0,1,2,4
047016026,20,13,5,25,3,1,4,1,2,0,0,1,2,9
048008003,21,20,3,29,2,0,6,3,1,0,2,1,2,1
047178014,16,6,5,29,2,0,2,1,1,0,0,0,2,9
267031018,29,26,1,27,2,2,3,1,4,0,2,2,0,4
267029011,26,23,3,27,3,3,12,5,3,0,0,1,4,5
147042019,37,19,2,25,1,5,16,1,3,2,5,3,4,4
267123003,15,8,2,81,5,0,10,0,1,0,3,1,0,0
267123009,38,11,5,34,7,2,25,2,1,1,2,5,3,3
267002039,21,6,4,62,19,0,38,2,3,0,5,4,5,8
267002012,13,7,2,33,7,1,16,1,1,0,4,2,1,2
167085006,11,13,2,78,16,3,9,2,0,0,1,2,0,1
048020002,37,15,14,9,5,0,5,3,1,0,0,0,5,14
048072005,49,20,9,14,2,1,3,2,0,0,2,0,6,9
048028006,17,3,11,2,0,0,0,3,0,0,0,0,3,21
047132036,28,24,3,29,3,2,6,2,4,0,0,0,2,2
048039013,10,7,1,10,1,0,11,2,0,0,1,0,2,5
048020005,39,14,11,6,4,1,4,5,1,0,0,1,5,10
047132052,19,13,6,6,3,0,2,0,0,0,0,0,1,14
047016063,23,16,3,19,4,2,29,2,9,1,5,5,10,4
267028117,18,12,8,54,6,1,7,0,8,1,1,3,3,10
267109013,21,14,3,32,3,2,11,2,7,0,2,1,6,6
167029010,16,18,4,49,6,1,10,1,2,0,1,4,1,3
267028087,10,17,2,46,2,1,8,2,3,0,4,0,2,4
267028048,5,8,3,43,9,2,7,1,4,0,2,2,2,3
267028026,21,16,1,26,4,1,14,1,3,0,1,2,2,10
267028119,15,13,5,45,10,1,18,0,8,2,4,2,5,2
267029027,10,5,3,26,4,2,6,2,2,1,2,2,1,5
267068004,23,10,4,26,1,3,4,2,1,0,4,0,3,2
267020013,36,13,7,15,0,2,5,7,4,0,0,0,5,18
268131003,40,7,7,16,1,0,5,1,3,0,0,2,1,21
268131006,34,11,6,13,0,0,1,1,0,0,0,1,4,11
268131009,15,13,3,27,0,3,6,3,3,0,1,0,4,20
268141005,18,3,2,2,1,1,1,2,2,0,1,0,0,32
267075005,43,11,7,21,4,2,9,2,2,0,3,0,3,1
268133016,54,12,12,12,0,0,9,1,1,1,0,1,6,14
268017005,20,13,2,10,5,1,4,7,0,0,2,2,2,7
267160003,9,15,4,38,8,1,10,1,2,0,1,3,0,8
268126013,34,16,5,27,3,1,6,3,3,0,0,2,1,5
268159003,19,10,5,19,1,1,2,2,1,0,1,6,2,4
268123009,18,15,3,32,11,5,9,2,5,2,5,3,3,5
268074001,35,12,1,33,5,0,3,0,2,0,0,1,1,7
268123003,22,16,1,18,1,1,10,2,5,0,4,3,2,3
268046005,18,17,5,29,1,1,6,2,2,0,2,2,4,9
167029013,30,14,5,41,2,2,2,1,3,1,1,3,3,1
267028045,9,8,3,50,5,0,7,3,4,1,0,1,4,1
268037010,24,7,6,10,2,0,17,1,1,1,0,1,5,1
267028034,4,10,3,48,9,0,6,5,13,0,2,1,3,4
267028108,11,14,4,23,2,1,6,1,2,0,4,2,0,1
267040024,11,26,2,30,0,0,5,3,1,0,1,2,1,1
268004002/268004008,39,10,20,6,2,2,9,5,0,0,0,0,7,17
267028076,10,7,5,56,9,2,18,4,12,0,1,2,2,6
268088011,26,8,8,18,7,3,29,1,3,1,4,2,6,10
267076012,22,21,1,53,1,1,5,4,4,1,1,1,2,4
267101006,27,38,2,40,3,2,2,2,2,0,2,0,0,4
267040020,11,17,4,27,2,0,6,2,0,1,0,0,2,1
268113017/01,32,25,11,17,4,0,0,0,1,0,0,0,2,7
268128022,13,19,4,23,1,0,5,0,2,0,2,0,3,11
267073001,30,5,3,22,4,4,15,2,4,0,0,2,7,2
267103008,18,20,4,28,5,2,8,3,8,0,5,2,3,5
167038024,12,22,2,66,8,2,16,5,3,0,3,1,0,3
147019004,48,22,2,29,2,1,18,2,5,0,3,2,0,3
167038026,12,10,4,49,10,1,15,2,3,1,3,0,1,8
267123014,26,15,2,27,6,1,3,0,5,0,2,1,1,4
147014026,19,16,4,12,2,2,3,2,2,1,2,0,2,2
147014016,18,6,0,14,7,0,17,2,3,2,3,6,3,4
167028019,27,23,8,46,9,6,13,0,1,1,2,3,1,0
147006003,13,11,6,20,8,3,13,0,0,0,1,1,0,2
157049004,24,13,7,24,11,1,9,1,0,1,0,0,0,5
157011006,35,7,3,53,11,1,7,2,2,0,1,0,2,3
067211008,11,7,3,28,7,2,24,0,1,1,1,2,2,5
157049028,29,4,1,18,2,2,15,1,2,1,1,1,1,12
207082005/207082006,58,6,15,3,3,0,4,1,1,0,0,0,4,28
207082010,30,12,4,9,1,3,10,0,1,0,2,0,2,2
157048018,25,23,6,23,3,3,8,0,2,0,1,0,2,7
067212003,24,14,2,20,2,1,9,1,5,0,2,0,3,1
268110017,21,13,2,32,7,5,16,7,16,3,7,6,15,5
057018008/057018015,13,20,1,29,4,4,6,0,3,1,1,1,0,1
057021006,42,22,4,38,8,3,19,0,1,0,2,1,3,1
077161027,19,4,5,12,3,1,6,0,0,0,0,1,2,2
077161020,24,6,1,16,3,0,6,1,0,0,0,1,3,1
057079002,42,12,4,14,11,1,16,0,2,0,2,0,0,2
057123006,14,6,0,17,4,1,5,1,0,0,0,0,0,0
047294013,57,7,10,6,3,2,4,1,1,0,0,0,0,5
267061001,38,19,2,19,3,1,5,1,0,0,3,0,2,6
087064021,14,32,4,32,5,2,7,3,6,0,2,1,3,3
087064006,17,43,1,33,4,0,6,2,3,2,1,1,0,0
147019056,31,10,1,21,9,4,27,2,4,1,4,4,2,12
077160022,34,3,3,8,3,5,5,0,0,1,1,0,3,4
047072011,11,8,3,52,15,0,15,0,1,0,1,1,1,2
077160053,19,10,3,17,6,2,1,0,3,1,2,1,2,3
057106031,31,13,8,42,4,3,15,1,3,0,1,0,5,7
057053010,33,10,0,24,10,4,25,0,4,1,3,4,0,6
077102029,26,1,4,24,6,0,9,4,5,1,3,1,4,8
057030007,17,16,5,29,2,0,9,1,2,0,1,0,0,1
057106027,30,11,7,25,5,0,10,2,1,0,3,0,0,4
057029001,11,9,4,36,5,2,8,0,1,0,0,0,0,0
268068003,24,14,0,9,6,3,23,0,5,0,7,7,6,5
268059005,41,10,7,13,2,0,1,0,1,0,0,1,9,19
268020004,29,17,2,28,2,2,6,2,0,0,0,0,3,3
147043012,33,16,1,22,7,2,22,0,0,0,5,9,4,0
147043007,24,9,5,51,6,2,18,3,3,0,3,0,0,6
147014024,53,15,7,16,6,3,5,2,1,0,1,1,1,2
147025020,24,33,24,66,11,3,16,1,2,0,0,0,2,1
147025022,22,7,10,29,5,0,14,1,0,0,0,0,1,2
167082004,12,6,4,56,5,0,8,0,6,0,1,3,2,2
147034004,28,13,4,29,9,3,20,3,2,2,3,2,3,7
167082025,16,12,7,30,3,2,2,0,4,0,0,2,1,4
048047002,17,18,5,19,2,0,1,3,0,0,1,1,4,5
048044001,38,27,4,22,3,3,6,3,0,0,4,1,1,2
267025008,11,13,6,25,2,1,5,1,3,0,0,2,2,2
267078017,13,14,2,33,0,1,6,1,4,1,2,1,3,4
267078008,12,13,0,20,2,1,8,0,3,0,5,2,3,3
267025010,23,9,10,13,2,0,4,2,0,0,2,1,0,11
267078004,30,11,4,27,2,5,8,2,2,0,1,1,3,7
267079012,20,20,9,30,3,2,3,3,2,0,0,2,3,7
267032007,17,5,5,29,3,1,6,5,8,1,0,3,5,4
267040023,20,37,2,18,2,2,6,1,0,0,1,3,3,2
267029010,24,14,1,30,1,0,8,2,5,0,0,2,3,3
267123015,18,31,2,59,4,0,8,4,1,0,1,0,4,2
147040004,25,6,6,21,9,1,20,2,0,0,1,0,5,12
267002040,27,26,3,68,9,2,10,1,5,0,4,2,0,3
267123020,23,29,2,38,4,1,6,1,4,0,0,4,0,1
267002036,22,14,9,51,7,4,10,1,2,0,0,4,1,5
267071002,26,11,8,24,5,4,14,2,1,0,5,3,9,3
268128024,37,7,8,7,0,0,2,2,2,1,0,0,1,19
268112017,32,29,7,35,3,0,3,3,5,0,1,0,4,5
268112018,47,12,0,13,0,0,0,0,0,0,1,0,1,1
268128014,38,4,1,9,0,0,3,1,0,1,0,0,0,3
267079013,24,15,0,28,2,1,3,1,4,0,1,0,2,5
267019003,22,9,12,9,2,1,3,6,0,0,1,0,6,15
268128012/02,23,9,7,18,1,0,1,0,1,0,1,0,3,13
268121004,28,10,1,26,4,2,18,3,6,1,6,5,3,10
267076010,17,13,2,22,4,3,5,1,3,1,1,1,2,10
267039011,22,18,2,32,3,1,7,2,3,0,3,1,3,5
268140007,22,7,5,3,0,0,3,1,0,0,0,0,1,17
267040002,12,1,7,30,5,1,8,0,2,0,2,2,7,8
268116013,28,16,16,12,2,1,2,2,2,0,0,1,0,13
087064028,7,28,0,33,1,2,1,0,1,0,0,2,0,1
267031015,24,12,6,43,6,0,33,1,5,0,4,2,5,20
268003003,17,8,16,6,1,0,9,5,1,0,0,0,7,17
267032003,7,6,1,29,4,1,8,5,8,3,2,2,1,8
267028015,9,10,4,43,3,4,9,5,7,1,2,7,1,4
267041002,18,20,3,29,2,0,4,2,1,0,0,2,1,2
267041013,15,26,12,72,5,3,7,2,4,1,3,1,1,5
267118026,24,14,2,49,4,2,25,1,3,0,2,0,4,1
267118011,16,4,3,46,6,0,7,0,1,0,2,1,1,0
167038007,37,13,4,22,9,2,7,2,0,0,2,1,5,9
267072002,32,10,2,27,10,1,24,1,5,0,3,5,6,2
267074002,19,11,2,17,5,1,13,2,1,1,0,1,4,0
267103027,20,23,0,19,2,2,1,3,4,1,2,2,2,2
268117007,35,9,12,5,3,0,1,3,2,0,0,0,4,43
268097004,18,8,8,3,1,0,1,0,0,0,0,0,2,24
267072005,22,26,2,39,5,0,5,3,3,0,3,0,4,8
268096020,35,14,9,5,1,2,11,3,1,0,4,1,3,11
267102003,13,11,2,72,3,2,7,1,2,0,0,1,0,10
147035029,24,14,3,48,10,4,15,0,3,0,1,3,0,2
167038031/02,15,15,4,20,11,2,12,1,2,0,2,0,2,2
147035018,29,4,1,39,12,1,34,2,3,0,3,3,0,7
147034017,27,15,8,26,4,1,17,3,2,0,1,1,1,2
147019006,11,6,2,39,8,2,15,4,7,1,3,0,6,20
167038031/01,4,6,0,33,1,0,4,1,1,0,0,0,2,0
147019007,14,1,3,16,5,3,15,0,4,0,1,3,1,1
167038015,21,13,4,50,7,4,12,4,4,1,1,2,6,4
207030004,31,7,5,20,3,1,10,0,2,0,1,1,1,3
207071028,36,26,3,20,3,3,11,0,2,0,0,0,0,9
157051016,37,7,8,6,2,0,5,3,3,0,2,0,2,21
157051009,45,9,1,11,5,2,19,0,4,0,1,0,2,2
207082016,23,28,5,35,5,1,11,2,1,0,1,0,4,3
267080011,18,23,0,37,1,0,4,0,1,0,0,3,0,2
267081004,24,15,3,40,3,1,3,2,3,0,1,2,5,4
267007018,16,12,3,48,4,0,22,2,4,1,4,1,1,4
147019027,25,4,2,18,6,0,15,2,0,0,1,0,1,3
047096013,32,16,1,14,2,5,8,0,0,1,1,0,4,2
047016022,13,21,1,27,1,3,5,2,1,0,1,0,2,1
147005009,23,10,4,22,7,2,16,0,0,0,2,2,0,2
147005004,48,19,6,24,1,1,16,1,1,0,1,3,1,12
057106016,29,7,8,26,4,0,8,2,0,0,0,3,2,2
047222012,51,8,7,8,0,0,6,1,0,0,0,0,1,5
077102007,57,10,12,13,4,2,7,2,1,3,0,0,5,6
047016054,12,19,0,61,4,1,5,1,2,0,1,2,1,3
147042001,14,27,1,31,4,1,10,0,2,0,1,1,2,4
057062006,13,7,3,23,6,0,5,1,3,1,2,2,1,1
047016025,23,31,2,29,0,1,10,1,2,0,2,2,1,2
047096010,43,8,7,4,2,1,2,0,0,0,1,1,0,7
047222003,27,9,4,13,3,2,8,0,1,0,1,2,2,1
047239006,21,25,3,24,3,4,1,3,2,0,0,3,0,0
047239007,17,4,1,20,9,2,27,1,2,0,4,1,1,3
268028014,30,18,5,28,3,1,6,2,2,0,1,0,3,4
268034002,23,12,3,17,2,2,18,1,2,3,4,6,4,2
268018010/268018011,17,5,1,13,4,0,27,4,6,0,7,6,8,17
268030014,24,17,5,32,6,4,4,2,1,1,3,3,3,7
268016004,26,10,3,14,10,2,25,4,4,1,5,4,5,7
268016008/01,55,13,4,19,4,4,40,0,4,1,11,5,8,15
268016007,16,8,2,10,2,2,10,0,4,0,5,2,3,6
268014005,30,20,4,15,8,0,18,0,3,0,3,3,7,5
267003013,12,7,3,14,1,0,6,3,1,0,0,1,0,14
147039014,29,17,12,27,5,2,6,3,1,0,2,0,2,5
147039010,31,22,2,26,8,1,7,2,2,0,5,0,0,5
147043021,11,24,2,15,3,0,6,0,1,1,1,1,5,3
147038012,29,20,3,30,7,1,11,0,2,0,1,0,1,3
268074006,26,23,1,19,3,0,4,0,2,0,1,5,6,2
268045003,20,15,3,37,2,0,6,1,0,0,2,1,2,3
268125008,34,11,2,23,4,2,15,1,7,1,2,3,5,4
267023002,23,31,5,39,3,0,6,2,5,0,2,0,3,3
267017011,51,16,11,19,6,2,8,2,3,1,4,1,3,6
267018002,17,15,4,25,1,1,6,2,1,0,2,0,4,2
268127018,20,10,3,19,4,0,9,1,4,0,2,2,5,8
268135007,33,13,14,10,1,0,5,0,0,0,2,0,0,3
268129013,32,9,15,7,0,0,2,0,0,0,0,0,1,12
267046002,12,14,3,28,2,0,7,0,2,0,1,0,2,3
267046003,18,26,3,34,2,1,1,1,3,0,0,1,2,3
167028009,16,17,1,28,7,1,13,2,2,0,0,2,2,1
147014018,35,24,3,32,11,1,14,3,1,0,2,0,4,4
147017004,23,14,4,17,5,2,6,1,1,0,0,0,4,3
147019044,24,15,6,34,4,1,8,1,3,0,1,0,0,4
147019022,28,17,5,31,10,1,19,0,2,1,3,1,4,7
267003014,14,35,1,17,6,2,8,3,1,0,0,1,3,1
167082029,7,12,2,43,1,0,7,1,3,1,0,0,0,2
267003005,12,7,4,57,10,3,18,1,1,0,2,6,4,5
268111009,20,20,4,31,2,1,5,2,3,0,0,2,2,10
268115021,21,11,2,28,1,2,8,3,4,0,0,2,8,8
267022003,16,6,1,30,4,0,1,2,1,1,0,1,2,14
268130012,34,13,21,9,0,1,2,3,1,1,0,0,6,21
268114016,21,10,6,17,0,0,3,2,2,0,2,0,3,25
268110013,14,4,11,9,1,1,10,4,1,0,0,0,6,23
268112007,18,17,13,22,1,0,4,7,0,0,1,0,4,24
268128019,39,7,10,5,0,1,0,0,0,0,0,0,4,20
267061004,19,27,0,52,0,1,11,2,6,1,1,3,0,5
057106034,12,11,6,21,6,0,8,0,3,1,0,0,1,6
047270006,27,8,13,14,2,1,6,1,1,0,0,0,2,7
057106003,30,10,2,10,8,1,10,1,0,1,2,0,1,6
047310003,27,11,3,14,2,1,4,2,2,0,0,1,2,6
047016036,18,15,3,42,8,0,6,0,0,0,1,0,0,6
057137007,22,4,3,14,5,1,17,0,1,0,1,0,2,1
077102010,34,5,9,8,1,3,6,1,2,0,1,0,1,10
267123023,24,11,1,35,1,2,6,2,3,0,2,3,4,0
147011006,14,7,2,26,5,3,5,1,2,0,3,0,1,0
267002022,19,7,4,45,4,1,15,1,2,0,3,1,2,5
267002021,7,1,1,31,9,0,17,0,4,0,0,0,1,5
147014037,22,21,1,18,7,2,9,1,1,0,0,3,2,3
167085007,12,8,2,35,9,0,7,3,1,1,0,2,1,2
147025003/02,11,22,0,28,0,2,2,1,1,0,2,0,2,0
267002047,24,6,4,54,11,3,33,2,3,0,2,3,1,3
267040049,29,8,15,32,6,1,9,2,4,0,1,2,4,17
268116011,38,19,12,13,1,1,2,5,1,0,2,0,0,9
268111005,23,14,5,32,1,0,2,2,1,0,1,1,2,12
087064008,37,17,5,33,2,4,8,2,4,1,0,3,5,4
267076001,14,18,1,44,0,0,2,0,2,0,0,1,2,1
087064048,13,14,2,32,3,0,4,0,2,0,1,1,1,4
268115004,20,16,1,29,3,1,8,3,1,1,1,1,5,10
267101015,13,28,1,23,1,0,2,1,2,1,2,0,3,0
147020003,46,16,11,11,3,0,5,1,0,0,2,1,5,3
147040003,47,14,1,11,1,1,7,2,0,0,1,0,2,4
268041004,23,12,4,41,1,0,4,1,5,0,2,0,1,1
268023006,36,12,3,21,5,0,7,0,7,0,2,2,3,1
268041005,13,12,2,35,6,2,5,2,1,0,1,2,3,1
268022013,14,12,6,40,5,1,5,4,6,0,0,0,3,12
268088004,29,8,1,26,4,4,13,2,8,1,5,2,8,4
268024001,13,16,4,42,3,1,9,3,4,1,0,2,1,5
257082007,19,13,7,22,8,1,11,1,0,0,4,5,5,3
267036004,19,21,1,30,3,2,6,0,3,0,1,1,3,4
257081012,49,20,9,30,4,1,12,3,3,0,1,0,4,10
257081009,37,14,9,22,0,0,5,2,1,0,0,0,2,5
268054014,18,5,2,19,4,1,5,5,3,0,2,4,1,7
267092023,3,4,1,58,2,1,3,0,0,0,1,0,0,0
267092028,25,20,12,35,1,0,11,1,4,1,1,1,1,7
257081010,24,20,2,21,0,3,2,1,1,0,1,0,1,7
077102018,23,6,9,5,1,0,3,2,0,0,2,0,2,7
077161003,61,7,3,7,2,0,7,0,0,1,0,0,3,2
268105004,35,5,11,9,3,0,4,4,2,0,2,1,4,21
268009003,21,14,8,15,3,2,5,6,0,1,1,0,10,18
268068009,15,5,3,23,4,4,9,3,6,3,3,1,0,7
268018016,32,10,3,12,5,5,17,7,4,1,3,2,2,37
268028004,23,11,7,11,2,0,3,6,0,0,0,0,2,14
268029005,16,12,3,41,1,3,4,2,1,0,1,1,3,8
057137010,20,12,2,19,0,3,6,2,2,0,0,1,0,1
077102036,18,18,6,15,0,0,11,4,3,0,0,2,1,4
077101021,28,14,2,14,5,1,14,2,2,0,1,4,3,6
077106016/077106017,51,18,5,13,3,6,5,2,0,0,1,3,4,2
048033006,31,19,2,15,8,7,16,1,2,1,3,1,4,1
057045012,29,10,0,13,2,0,11,0,0,0,0,2,1,5
057018014,14,13,3,20,5,0,8,0,1,0,0,0,0,0
268070005,24,17,5,15,4,4,6,1,1,0,0,3,4,5
268106001,19,4,9,6,2,0,0,5,1,0,0,0,3,59
268011001,19,24,4,24,1,1,7,6,7,0,3,2,4,5
228029001,33,16,8,14,1,2,4,0,0,0,0,0,3,5
228030008,21,5,5,19,5,1,3,2,1,0,1,0,2,11
087034012,17,17,6,52,11,0,9,1,8,0,3,2,1,3
247045006,19,3,4,15,6,2,14,0,1,0,2,1,2,8
247045031,18,13,4,15,5,0,9,1,1,0,0,2,1,2
097061014,18,10,2,9,6,2,11,2,0,0,0,0,0,3
268047011,21,10,8,11,2,2,8,0,1,0,1,2,5,7
268157003,27,25,2,51,2,1,5,1,4,0,1,2,1,11
268077009,23,14,2,30,11,2,12,3,4,0,4,4,9,0
268062004,24,20,4,24,5,6,13,2,4,2,2,2,3,5
268017014,24,5,2,8,6,1,45,1,1,0,6,3,2,6
267160005,19,26,1,37,3,3,6,4,2,0,0,3,1,1
268042022,44,10,2,13,3,0,0,0,2,0,0,0,0,1
268159002,33,9,6,27,3,1,7,3,1,0,0,1,6,10
267046004/267057001,23,9,8,34,2,0,5,6,2,0,1,0,0,9
267020017,13,34,2,30,0,2,5,2,1,0,0,1,3,4
267089008,17,28,3,45,1,3,3,3,2,1,0,0,0,6
267134006,32,26,10,27,3,0,6,1,1,0,5,1,4,9
267099009,9,21,5,37,5,1,10,0,2,0,1,2,3,2
268071007,20,35,4,30,3,1,5,0,2,1,1,2,2,4
267130015,19,30,3,36,2,0,6,1,4,0,0,0,0,2
267130018,31,32,2,41,0,0,6,1,1,0,0,2,4,7
147034015,19,3,4,6,3,3,9,1,2,1,1,2,0,17
147043017,12,20,3,35,0,1,5,1,1,1,2,1,0,3
147043016,22,14,2,44,7,3,5,4,2,0,1,3,0,3
167082033,24,27,9,58,16,1,13,2,5,1,1,2,2,1
147014009,34,7,4,7,1,0,1,0,1,0,1,2,1,18
167082009,10,18,5,70,10,0,6,0,3,0,2,3,0,0
147035027,14,5,5,31,4,1,10,1,2,0,4,1,3,3
268025005,26,29,1,32,2,3,12,2,3,1,1,1,0,4
267074003,16,7,5,26,3,0,14,2,4,0,1,3,7,1
267055006,30,11,11,9,1,0,1,1,0,0,2,0,3,18
268128021,18,9,7,11,2,1,2,1,1,0,0,0,3,10
268117020,67,7,18,1,1,0,1,0,1,0,0,0,0,16
268141001,33,6,4,2,3,0,9,1,1,0,0,1,2,16
267082009,21,10,2,27,1,2,4,1,1,0,0,0,4,7
267058009/01,26,12,8,14,6,2,5,1,1,0,1,1,4,10
268103001,75,12,11,13,1,0,5,2,2,0,2,1,7,21
047178002,24,7,6,35,6,3,6,2,2,1,4,2,1,1
057106025,24,12,9,19,3,0,13,1,0,0,1,1,2,5
057137009,33,4,0,5,1,1,1,0,1,0,0,0,1,3
077102035,22,20,6,14,1,0,5,3,1,0,0,1,0,4
077102034,15,9,8,13,4,0,6,3,1,0,1,1,5,12
048066004,30,19,4,15,3,0,17,1,1,3,2,3,4,3
057100004,21,16,6,38,11,2,28,3,3,0,0,0,1,1
048067002,37,8,3,15,2,3,10,2,4,0,2,2,10,2
167082003,27,13,6,20,3,1,10,2,1,0,1,3,5,3
167082037,14,19,3,35,6,4,9,3,2,0,3,3,2,2
147014011,44,14,16,10,5,0,8,2,1,0,2,0,2,13
167082022,12,10,3,61,7,1,11,1,3,2,2,2,0,4
267002032,9,13,6,37,5,1,18,0,2,0,1,1,1,0
268025007,27,20,2,27,4,3,6,4,1,0,0,1,2,2
268077003,27,13,4,45,1,1,5,1,1,1,2,1,2,1
268124007,16,13,2,22,6,4,11,3,5,0,2,2,2,0
057107013/057107015,43,9,8,13,4,2,10,3,2,0,1,1,4,23
077161006,57,5,8,4,3,2,4,0,1,0,1,0,2,11
047072012,24,5,5,41,6,1,9,1,3,0,0,0,2,2
057107004,35,15,2,17,1,1,11,1,2,0,2,1,1,4
147041006,34,16,5,24,7,3,4,4,1,0,5,2,8,13
057107005,54,10,12,4,1,0,5,0,1,0,0,0,1,13
077160071,26,11,6,8,1,0,3,0,0,0,1,1,2,2
057062004,24,19,10,51,11,1,17,1,0,0,2,0,1,7
268062010,12,10,1,21,4,1,13,3,2,1,2,2,3,4
268062005,28,11,10,33,10,3,17,2,0,1,7,2,8,10
268042005,28,13,8,27,9,2,15,3,3,0,4,0,5,9
268158011,15,3,2,20,3,1,4,1,1,0,3,1,6,6
268042008,21,25,0,41,5,0,4,1,1,0,1,0,5,5
268008003,16,32,5,25,2,0,8,2,3,0,1,1,3,2
268159006,28,20,2,26,2,3,10,1,1,1,2,2,3,6
268021009,29,19,1,22,2,2,3,4,3,1,3,2,3,4
268052009,34,15,9,20,5,0,16,4,4,1,4,0,0,14
268152002,32,11,4,22,5,1,5,0,3,0,0,0,4,13
267092055/02,49,42,22,53,7,0,3,16,4,0,0,2,14,43
268148001,48,21,25,5,4,2,3,5,1,0,0,0,4,10
267088007,18,27,0,39,1,2,4,0,1,0,1,0,0,3
267088015,5,10,1,49,1,0,13,0,0,0,0,0,0,1
267088013,14,25,2,73,2,2,10,0,3,0,2,0,2,2
267037007,25,10,2,37,7,5,20,3,5,0,4,6,6,1
268049009,16,10,7,16,0,0,8,2,2,0,2,2,4,17
267158022,5,9,1,45,2,0,7,1,1,1,0,3,0,4
267033003,34,15,4,24,7,0,10,2,2,1,1,4,6,10
268013004,24,15,2,27,3,1,7,1,0,0,1,1,1,9
268139009,30,1,5,3,0,1,20,2,1,0,2,1,2,18
268143012,17,14,12,8,3,2,1,1,3,0,1,2,9,30
268044006,24,17,2,44,4,0,9,0,1,0,1,0,5,5
268044007,40,12,7,22,2,2,8,3,1,0,2,0,5,18
267030007,9,9,2,21,6,3,19,4,5,2,3,3,2,6
267030011,15,16,2,24,8,1,12,4,6,0,1,2,3,10
268066010,19,14,3,15,6,2,21,1,3,1,4,1,5,2
268030004,19,13,6,29,4,0,3,0,3,0,2,0,5,6
268031006,25,12,6,16,2,0,15,1,2,0,1,1,3,10
268058001,27,22,10,25,0,0,4,0,3,0,1,1,2,13
