sa_2015_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
SA2017_267133008,9,8,4,71,6,0,9,1,6,2,1,1,2,4
SA2017_267133009,4,10,0,60,5,3,5,1,5,0,1,4,0,5
SA2017_267133010,9,9,4,68,5,2,5,3,2,0,0,4,2,6
SA2017_267133011,9,6,1,29,9,0,7,3,8,0,1,3,2,5
SA2017_267133012,39,5,4,18,5,0,27,0,0,0,1,0,2,2
SA2017_267133013,21,9,14,16,6,2,17,3,6,0,3,0,3,6
SA2017_267133014,31,9,20,25,6,1,11,3,0,0,0,0,3,12
SA2017_267133015,12,2,6,25,7,4,14,4,5,1,4,0,3,7
SA2017_267133016,8,1,6,30,8,0,2,3,5,0,2,2,3,2
SA2017_267133017,19,9,5,32,11,1,22,2,8,1,1,2,7,11
SA2017_267133018,5,2,3,14,4,2,17,4,3,0,0,0,3,5
SA2017_267133019,14,7,4,35,10,2,8,1,2,2,1,1,1,9
SA2017_267133020,14,9,1,32,4,1,5,3,1,0,1,1,2,5
SA2017_267133021,10,4,7,31,8,0,8,1,3,0,1,1,2,1
SA2017_267133022,20,6,6,36,9,2,12,0,1,0,3,0,3,10
SA2017_267133023,12,10,9,41,8,2,12,1,4,1,2,2,5,13
SA2017_267133024,10,6,1,33,4,2,4,0,2,0,1,1,2,5
SA2017_267133025,17,8,8,39,10,3,11,0,6,0,2,0,1,5
SA2017_267133026/01,7,10,17,35,7,1,3,3,3,0,0,0,1,1
SA2017_267133026/02,7,3,2,62,6,0,6,0,3,0,2,2,0,1
SA2017_267133027,27,46,1,45,1,1,8,4,4,0,0,3,2,2
SA2017_267133028,15,15,4,19,1,0,8,2,4,0,1,0,4,3
SA2017_267133029,16,19,2,31,2,1,6,1,7,0,0,0,2,3
SA2017_267133030,3,3,5,19,6,0,16,1,4,2,0,3,1,11
SA2017_267133031,25,21,2,46,3,2,9,1,6,0,1,2,1,8
SA2017_267133032,27,10,6,35,8,2,27,1,3,1,2,1,3,3
SA2017_267133033,27,9,6,30,7,5,28,0,2,0,4,7,2,3
SA2017_267134001,16,18,2,44,3,3,8,2,4,1,2,4,1,2
SA2017_267134002,13,28,5,34,2,1,4,2,2,0,2,0,4,1
SA2017_267134003,12,13,3,47,2,3,7,2,3,0,3,1,2,4
SA2017_267134004,12,7,4,9,3,1,9,0,3,0,2,1,1,4
SA2017_267134005,18,8,6,12,7,0,7,0,3,0,0,1,2,7
SA2017_267134006,32,23,12,26,2,2,4,3,4,0,1,2,6,8
SA2017_267134007/267134025,12,11,2,31,1,3,3,2,2,0,1,1,2,3
SA2017_267134008,16,17,4,32,3,1,9,4,1,0,1,3,2,7
SA2017_267134009,16,14,3,56,4,5,13,0,3,0,2,0,1,5
SA2017_267134010/267134011,20,18,5,60,6,1,18,3,1,0,0,2,2,11
SA2017_267134012,18,9,4,44,5,2,9,1,3,0,3,4,1,6
SA2017_267134013,1,6,1,57,3,0,4,0,0,0,1,1,0,0
SA2017_267134014,5,5,0,61,1,1,8,0,0,0,0,0,0,0
SA2017_267134015,4,10,4,67,5,2,7,0,1,0,0,1,2,0
SA2017_267134016,12,11,5,34,1,0,12,4,4,0,2,2,0,5
SA2017_267134017,19,5,7,14,6,1,10,2,5,1,2,3,4,13
SA2017_267134018,12,5,3,25,7,0,4,3,0,0,0,0,3,3
SA2017_267134019,30,17,2,28,1,0,4,0,1,0,0,0,0,1
SA2017_267134020,7,10,3,47,11,0,4,1,1,0,2,0,1,1
SA2017_267134021,10,10,2,69,1,3,6,0,2,0,2,1,2,3
SA2017_267134022,16,16,5,53,0,1,9,0,1,0,1,1,0,0
SA2017_267134023,11,11,3,55,1,0,10,1,4,0,0,1,2,0
SA2017_267134024,12,14,1,51,3,1,10,1,0,0,0,0,0,0
SA2017_267134026,5,9,0,41,3,1,7,0,0,0,0,0,0,0
SA2017_267135001,16,15,20,14,7,1,7,8,2,0,2,0,5,18
SA2017_267135002,20,19,5,47,3,3,14,3,6,0,1,2,5,9
SA2017_267135003,10,8,2,9,0,1,1,1,3,0,0,1,1,1
SA2017_267135004,20,11,4,20,3,2,3,1,1,2,2,1,4,5
SA2017_267135005,20,24,1,22,4,1,19,3,4,2,4,6,4,5
SA2017_267135006,20,10,13,6,6,1,4,3,1,1,0,0,1,4
SA2017_267135007,11,20,7,17,3,3,4,2,7,1,0,6,4,1
SA2017_267135008,21,30,2,20,7,1,8,3,3,0,2,2,4,2
SA2017_267135009,16,24,6,34,1,2,6,0,0,0,1,2,0,9
SA2017_267135010,13,2,8,11,0,0,8,0,1,0,1,0,1,4
SA2017_267135011,29,8,19,14,6,2,4,1,1,1,1,1,6,14
SA2017_267136001,15,16,2,17,4,1,14,0,0,1,2,1,2,1
SA2017_267136002,13,20,4,17,5,0,5,0,2,2,2,1,4,2
SA2017_267136003,18,15,4,25,3,1,29,4,3,0,4,5,3,1
SA2017_267136004,20,10,3,20,4,1,10,4,2,0,1,5,0,5
SA2017_267136005,22,8,1,16,4,1,18,3,0,0,2,3,2,1
SA2017_267136006,14,12,1,15,3,2,10,1,5,1,2,5,3,0
SA2017_267136007,19,11,1,10,6,2,12,1,0,1,3,2,2,1
SA2017_267137001,24,25,5,32,4,3,13,2,9,0,3,2,5,5
SA2017_267137002,10,23,1,37,5,2,15,3,6,0,1,6,4,4
SA2017_267137003,8,13,2,33,4,0,7,1,2,0,4,3,0,1
SA2017_267137004,15,26,1,21,1,0,5,2,6,1,2,2,3,3
SA2017_267137005,7,14,2,27,8,2,6,2,3,0,3,0,2,0
SA2017_267137006,14,25,1,23,1,1,5,2,3,0,3,2,1,2
SA2017_267138001,18,6,14,41,22,1,12,2,6,1,3,0,2,13
SA2017_267138002,22,9,8,34,10,0,11,1,3,0,0,1,1,7
SA2017_267138003,11,4,3,32,11,1,23,2,1,0,3,4,2,2
SA2017_267138004,4,3,0,20,14,1,23,0,2,1,2,4,0,1
SA2017_267138005,20,1,2,13,8,4,18,0,2,0,2,6,0,1
SA2017_267138006,4,4,4,27,11,2,18,0,1,0,2,3,0,4
SA2017_267138007,10,9,1,26,12,2,30,0,10,0,2,8,3,5
SA2017_267138008,3,3,0,16,12,1,20,0,1,1,6,9,2,3
SA2017_267138009,7,6,0,22,8,3,26,0,2,1,2,4,1,6
SA2017_267138010,12,18,0,34,12,5,33,1,2,0,6,6,3,1
SA2017_267138011,13,12,1,29,6,1,32,1,5,1,4,7,6,2
SA2017_267138012,9,11,2,16,10,2,21,1,5,1,1,3,2,1
SA2017_267138013/01,7,11,0,34,11,4,37,0,4,0,2,5,0,4
SA2017_267138013/02,8,0,1,12,14,6,37,0,0,0,1,0,1,1
SA2017_267138014,11,4,4,33,14,2,33,1,4,0,1,3,3,1
SA2017_267138015,7,3,3,33,7,2,17,0,2,0,0,2,1,1
SA2017_267138016,10,6,1,23,12,4,29,2,6,1,5,4,2,1
SA2017_267138017,11,9,6,26,7,0,4,4,2,0,1,0,3,2
SA2017_267138018,5,5,1,31,8,1,24,0,2,1,2,5,1,0
SA2017_267138019,25,0,2,28,11,3,44,0,1,1,6,2,2,1
SA2017_267138020,20,8,1,24,19,2,23,0,7,0,6,3,2,0
SA2017_267138021,8,7,0,23,7,1,21,0,4,0,3,3,1,0
SA2017_267138022,7,8,3,33,5,3,30,1,5,1,7,6,4,1
SA2017_267138023,6,9,1,29,3,1,8,3,3,0,3,3,2,5
SA2017_267139001,41,9,9,14,6,2,6,1,2,0,3,0,3,8
SA2017_267139002,43,13,24,32,15,3,20,6,3,0,2,0,5,17
SA2017_267139003,31,7,4,14,8,0,4,2,3,1,0,2,1,15
SA2017_267139004,15,17,1,27,3,1,5,2,2,0,1,2,3,1
SA2017_267139005,20,15,4,30,5,1,10,1,1,0,1,3,4,4
SA2017_267139006,15,27,1,23,3,1,7,5,6,0,2,5,0,2
SA2017_267139007,15,15,6,34,3,1,6,3,3,0,5,4,1,7
SA2017_267140001,12,3,2,26,6,1,18,1,3,0,1,2,1,3
SA2017_267140002,6,13,5,81,6,0,10,2,7,0,1,1,3,4
SA2017_267140003,7,3,2,58,5,0,10,2,4,0,1,3,0,7
SA2017_267140004,5,7,4,48,5,1,5,0,4,1,0,2,2,1
SA2017_267140005,23,6,5,38,8,0,13,5,5,1,0,0,3,7
SA2017_267140006,12,5,5,35,8,0,14,1,2,0,1,1,1,5
SA2017_267140007,33,13,12,30,9,3,9,2,4,0,1,2,2,5
SA2017_267140008,10,4,5,30,11,1,8,2,1,0,0,0,1,4
SA2017_267140009,9,3,3,32,7,2,11,0,1,0,0,1,3,0
SA2017_267140010,11,5,3,42,4,0,8,1,2,0,0,1,0,0
SA2017_267140011,15,5,2,7,9,2,27,0,1,1,1,4,3,1
SA2017_267140012,24,7,1,24,9,3,34,2,1,0,2,3,1,4
SA2017_267140013,23,4,2,25,11,2,37,1,0,0,5,8,2,1
SA2017_267140014,6,0,3,33,13,1,20,1,4,0,1,3,2,0
SA2017_267140015,10,1,2,27,10,2,4,1,4,0,1,2,2,2
SA2017_267140016,11,6,4,24,4,1,11,1,3,0,0,0,1,4
SA2017_267140017,7,3,1,19,14,1,24,1,1,0,6,8,0,0
SA2017_267140018,28,1,0,18,9,0,18,0,0,0,2,2,1,1
SA2017_267140019,26,4,2,18,11,0,11,0,0,1,1,3,1,1
SA2017_267140020,3,3,4,55,7,1,11,2,4,1,0,1,1,3
SA2017_267140021,13,12,6,63,11,1,11,0,3,0,1,0,4,3
SA2017_267140022,13,4,4,54,8,3,11,0,5,0,0,1,1,2
SA2017_267140023,9,2,0,22,6,3,28,0,1,0,2,2,0,2
SA2017_267140024,19,5,10,22,5,0,12,2,1,0,1,1,1,6
SA2017_267140025,28,11,18,39,14,2,21,3,0,1,0,0,5,6
SA2017_267140026,3,5,5,53,9,0,6,1,1,0,4,2,4,3
SA2017_267140027,12,3,4,37,6,0,10,2,3,0,1,2,1,7
SA2017_267140028,10,11,2,24,5,2,14,1,3,1,4,5,3,1
SA2017_267140029,12,6,0,16,2,5,27,2,3,0,7,3,5,1
SA2017_267140030,12,16,0,22,6,2,26,1,2,1,2,8,2,0
SA2017_267140031,10,9,1,19,2,3,20,0,1,0,4,5,3,3
SA2017_267140032,19,10,3,37,15,2,31,0,3,0,3,6,0,3
SA2017_267140033,14,2,1,25,10,1,27,1,4,0,0,0,3,0
SA2017_267140034,22,6,6,20,11,2,36,0,1,1,4,1,2,4
SA2017_267140035,13,8,5,20,2,3,12,2,2,1,0,4,0,7
SA2017_267140036,13,4,1,37,13,3,28,3,6,0,3,6,5,7
SA2017_267140037,6,4,1,28,12,0,34,1,3,1,1,5,7,1
SA2017_267140038,16,2,0,20,11,4,31,0,3,0,2,8,2,2
SA2017_267140039,17,2,3,22,9,2,28,0,0,0,1,0,1,1
SA2017_267140040,13,2,4,22,13,2,24,0,2,1,2,1,6,1
SA2017_267140041,10,7,3,47,22,2,24,4,4,1,4,1,2,1
SA2017_267140042,6,3,0,26,14,0,25,1,3,1,2,1,1,4
SA2017_267140043,8,4,1,27,8,1,31,3,4,0,6,12,2,2
SA2017_267140044,9,2,0,27,9,2,38,1,0,0,5,7,2,1
SA2017_267140045,9,6,3,47,20,3,23,1,8,0,3,2,2,7
SA2017_267140046,13,0,0,8,10,2,38,0,2,0,1,0,0,3
SA2017_267140047,18,4,4,20,4,1,28,1,1,0,2,2,3,3
SA2017_267140048,18,9,1,24,6,3,23,0,3,1,5,4,3,0
SA2017_267140049,6,15,2,16,2,0,19,1,1,0,6,3,2,4
SA2017_267140050,6,4,1,21,3,2,21,2,2,1,2,4,1,1
SA2017_267140051,7,4,0,21,7,1,19,3,3,0,5,5,0,2
SA2017_267140052,17,3,1,33,19,6,66,0,3,1,4,0,1,2
SA2017_267140053,12,2,7,34,4,2,7,1,1,0,2,1,1,10
SA2017_267140054,32,13,14,22,8,1,19,3,1,0,3,1,4,17
SA2017_267140055/01,19,8,2,7,5,1,2,1,0,0,1,0,1,5
SA2017_267140055/02,28,21,20,53,13,1,13,5,4,0,3,0,3,26
SA2017_267141001,9,15,1,34,6,4,35,1,6,1,4,7,4,5
SA2017_267141002,17,14,1,26,4,2,21,2,2,0,4,4,2,2
SA2017_267141003,14,14,0,20,13,4,22,3,3,4,5,8,2,2
SA2017_267141004,16,15,0,27,2,2,20,2,2,1,5,6,2,1
SA2017_267141005,5,7,0,24,8,4,11,1,1,1,0,7,3,2
SA2017_267141006,8,12,1,28,5,2,17,2,6,1,7,8,0,2
SA2017_267141007,13,14,1,25,9,2,36,3,1,0,4,8,2,2
SA2017_267141008,11,9,2,26,11,5,38,1,1,0,10,9,6,4
SA2017_267141009,22,23,0,28,9,1,22,4,4,0,3,7,4,0
SA2017_267141010,12,11,3,25,18,2,40,1,1,1,3,5,0,3
SA2017_267141011,23,15,1,24,6,1,20,3,2,0,2,9,1,2
SA2017_267142001,18,40,2,35,7,3,8,2,0,0,2,1,4,2
SA2017_267142002,11,16,4,52,2,2,8,0,4,0,1,2,1,10
SA2017_267142003,34,27,1,41,3,1,7,1,2,1,1,6,1,3
SA2017_267142004,26,19,9,49,3,6,9,0,0,0,3,3,2,0
SA2017_267142005,13,17,5,61,7,3,11,1,3,0,0,0,1,4
SA2017_267142006,9,13,5,30,4,2,3,2,2,0,1,3,3,1
SA2017_267142007,18,26,3,58,3,0,8,2,3,0,1,4,1,0
SA2017_267142008,19,30,2,37,3,3,10,0,3,0,6,11,1,3
SA2017_267142009,19,11,1,33,2,4,8,1,4,0,0,1,1,4
SA2017_267142010,9,24,1,43,5,1,6,4,2,0,0,5,1,2
SA2017_267142011,12,22,0,36,3,4,4,2,3,1,0,4,2,0
SA2017_267142012,17,17,2,29,6,1,6,1,1,0,0,6,1,2
SA2017_267142013,7,25,2,39,3,2,9,2,5,0,2,5,1,0
SA2017_267142014,9,26,1,23,9,6,12,2,4,0,0,4,3,3
SA2017_267143001/01,14,6,14,18,9,1,3,2,0,0,0,1,1,2
SA2017_267143001/02,19,6,6,24,7,0,7,2,2,0,0,0,2,6
SA2017_267143002,20,11,5,35,11,6,29,2,5,0,8,6,3,2
SA2017_267143003,11,8,0,20,10,1,30,0,1,0,8,6,1,1
SA2017_267143004,7,8,2,16,6,1,17,1,3,0,5,7,8,1
SA2017_267143005,10,14,2,31,24,0,35,0,3,2,4,9,3,0
SA2017_267143006,19,7,1,34,13,6,33,4,6,1,4,7,2,3
SA2017_267143007,23,2,4,11,6,2,15,0,1,0,0,0,3,3
SA2017_267143008,18,4,3,11,8,0,16,1,2,0,1,0,4,4
SA2017_267143009,20,5,2,12,9,1,41,1,2,0,0,0,0,7
SA2017_267143010,29,14,2,29,9,1,7,0,0,0,2,2,4,2
SA2017_267143011,14,15,3,37,2,2,8,2,2,0,2,4,2,2
SA2017_267143012,28,7,3,11,12,0,28,1,1,0,6,0,3,7
SA2017_267143013,10,5,8,39,8,2,20,2,3,1,3,1,3,9
SA2017_267143014,16,9,2,28,6,3,10,1,2,0,1,1,0,2
SA2017_267143015,6,9,2,33,5,3,10,0,6,0,4,1,0,5
SA2017_267143016,10,27,1,48,10,3,12,1,5,2,1,3,2,8
SA2017_267143017,9,10,4,42,4,6,13,0,3,1,1,2,2,3
SA2017_267143018,12,4,6,55,11,0,17,1,2,0,0,2,6,7
SA2017_267143019,12,3,2,26,15,1,47,0,3,0,1,1,3,4
SA2017_267143020,38,0,0,17,2,1,32,0,1,1,2,1,2,1
SA2017_267143021,23,14,4,39,1,0,2,1,3,0,2,1,1,2
SA2017_267143022,16,18,1,34,2,0,5,4,5,1,2,7,1,2
SA2017_267143023,7,15,3,44,9,1,10,2,1,1,2,6,4,2
SA2017_267143024,27,7,10,38,10,0,20,1,3,0,3,0,4,8
SA2017_267143025,8,11,1,34,3,1,6,2,2,0,2,4,3,2
SA2017_267143026,17,4,8,36,5,2,9,1,4,0,0,1,2,7
SA2017_267144001,11,8,11,20,9,2,6,6,7,0,1,0,4,10
SA2017_267144002,11,21,4,40,10,2,13,2,2,0,2,3,2,3
SA2017_267144003,16,9,8,19,6,1,14,4,3,0,2,0,5,9
SA2017_267144004,17,17,1,16,3,0,6,1,3,0,1,5,1,2
SA2017_267144005,10,28,3,21,3,0,7,2,1,0,2,4,0,2
SA2017_267144006,27,17,4,17,2,0,7,2,1,1,0,1,1,2
SA2017_267144007,16,8,3,21,6,4,9,0,3,1,5,3,3,1
SA2017_267144008,19,12,6,20,4,2,12,2,2,1,0,0,3,0
SA2017_267144009,32,24,6,35,7,1,14,1,3,0,2,7,2,2
SA2017_267144010,12,21,2,29,5,4,10,1,4,0,2,4,4,5
SA2017_267144011,6,29,2,33,2,0,4,0,1,0,1,2,0,1
SA2017_267144012,9,18,1,28,4,1,5,0,2,0,0,3,1,2
SA2017_267144013,13,19,0,34,2,1,7,1,3,1,3,6,0,4
SA2017_267144014,16,22,3,29,3,2,8,2,2,0,1,6,2,3
SA2017_267144015,20,17,0,47,5,1,7,3,3,0,3,5,3,0
SA2017_267145001,29,37,3,29,6,2,17,1,4,1,3,4,2,1
SA2017_267145002,18,20,2,25,3,1,6,2,1,0,1,2,1,2
SA2017_267145003,23,23,4,34,8,2,6,8,5,0,2,3,5,5
SA2017_267145004,23,26,2,35,8,4,17,2,5,0,4,3,2,3
SA2017_267145005,20,18,5,23,12,0,10,2,2,0,0,3,3,1
SA2017_267145006,43,20,1,23,7,3,22,2,4,1,3,3,5,6
SA2017_267145007,16,26,2,19,4,2,6,3,3,1,3,3,0,2
SA2017_267145008,18,28,1,24,6,5,12,2,4,0,5,0,1,0
SA2017_267145009,14,17,2,16,4,1,11,3,1,2,0,3,0,2
SA2017_267145010,21,18,3,21,3,1,3,1,0,1,1,1,1,0
SA2017_267145011,21,28,0,34,4,1,13,3,1,0,2,3,4,0
SA2017_267145012,24,26,0,27,1,2,6,4,0,0,2,2,4,2
SA2017_267146001,14,20,0,25,4,4,8,4,2,1,0,6,0,4
SA2017_267146002,13,25,3,29,4,2,3,3,3,0,0,8,0,2
SA2017_267146003,8,24,0,52,4,3,11,4,2,2,1,7,3,5
SA2017_267146004,27,18,3,52,4,2,6,3,4,0,1,3,1,1
SA2017_267146005,12,22,1,43,3,0,6,5,3,0,3,6,0,3
SA2017_267146006,11,32,2,38,1,2,8,1,6,0,2,2,0,2
SA2017_267146007,15,37,3,33,8,2,7,2,4,0,3,5,1,1
SA2017_267146008,26,32,4,43,7,2,8,3,4,0,1,10,1,0
SA2017_267146009,11,14,2,31,4,1,12,1,3,0,2,2,2,2
SA2017_267146010,23,11,4,23,5,2,4,3,3,0,0,3,0,1
SA2017_267146011,16,15,2,26,0,0,7,1,2,0,4,1,0,3
SA2017_267146012,19,32,7,26,3,4,11,3,3,1,0,1,8,1
SA2017_267146013,30,15,8,29,4,1,16,1,5,0,1,3,2,1
SA2017_267146014,52,21,23,32,17,2,25,8,4,0,3,2,6,13
SA2017_267147001,16,15,2,15,4,0,8,2,3,0,2,2,3,2
SA2017_267147002,13,24,4,21,6,1,13,1,1,0,1,2,2,2
SA2017_267147003,13,8,2,12,4,1,21,3,1,0,0,2,1,6
SA2017_267147004,5,6,9,18,2,0,7,1,2,0,0,2,2,7
SA2017_267147005,12,13,9,72,16,1,19,13,8,0,3,1,7,8
SA2017_267147006,24,25,25,54,20,1,11,11,11,2,2,1,11,18
SA2017_267147007,18,10,5,23,8,1,18,2,2,0,0,1,5,10
SA2017_267147008/01,40,4,1,8,2,0,10,0,0,0,3,0,1,2
SA2017_267147008/02,37,10,2,15,6,1,12,0,7,0,1,1,5,5
SA2017_267147009,6,16,1,23,5,2,12,1,2,0,1,2,4,3
SA2017_267147010,8,17,2,20,7,2,4,0,5,0,0,0,3,4
SA2017_267147011,16,23,3,36,5,1,8,2,4,0,3,3,1,8
SA2017_267147012,20,22,2,24,9,3,18,2,4,0,2,4,0,7
SA2017_267147013,15,18,0,30,8,0,9,0,2,2,2,0,5,4
SA2017_267147014,17,21,4,32,8,4,15,4,4,0,4,5,1,1
SA2017_267147015,12,26,4,41,11,2,14,5,5,0,1,4,2,2
SA2017_267147016,11,19,1,27,1,2,5,2,4,0,0,3,4,2
SA2017_267147017,22,18,1,19,7,4,14,1,3,0,3,3,3,3
SA2017_267147018,7,24,0,24,4,1,8,3,4,0,1,2,2,4
SA2017_267147019,14,18,3,15,2,3,12,2,4,1,1,3,2,0
SA2017_267147020,23,18,1,37,9,2,29,3,6,0,7,3,4,7
SA2017_267147021,8,11,1,24,6,1,9,2,2,0,3,2,4,2
SA2017_267147022,15,22,2,22,2,0,8,2,4,2,2,3,0,3
SA2017_267147023,32,15,15,36,4,1,15,4,3,0,1,1,2,10
SA2017_267147024,15,24,0,31,8,3,11,2,1,1,5,8,4,4
SA2017_267147025/01,40,26,68,58,29,4,40,15,4,0,6,4,9,45
SA2017_267147025/02,18,12,20,48,8,0,13,5,6,2,1,1,7,26
SA2017_267147025/03,43,17,29,22,8,2,2,8,1,0,1,1,17,27
SA2017_267147026,9,10,1,32,2,1,5,1,4,0,2,2,0,1
SA2017_267147027,6,13,0,31,5,2,10,1,4,1,0,2,0,0
SA2017_267147028,6,16,2,21,7,1,7,0,2,0,2,6,1,3
SA2017_267147029,18,3,4,19,3,3,12,2,0,0,0,0,5,8
SA2017_267147030,12,10,2,26,4,0,8,0,1,1,4,0,3,5
SA2017_267148001,19,34,3,37,4,4,9,5,4,0,2,4,4,5
SA2017_267148002,23,10,2,27,4,0,16,2,2,0,2,7,2,2
SA2017_267148003,29,10,6,28,4,4,24,0,4,0,2,1,3,2
SA2017_267148004,35,21,4,21,7,3,13,0,3,1,2,2,5,3
SA2017_267148005,32,4,3,20,2,0,11,2,2,0,1,2,3,0
SA2017_267148006,14,31,3,27,3,4,5,3,4,1,0,1,1,2
SA2017_267148007,32,19,3,25,7,2,23,1,6,0,4,1,1,2
SA2017_267148008,22,35,3,24,3,2,4,0,0,0,0,3,0,3
SA2017_267148009,29,10,3,20,11,1,12,3,3,0,0,4,3,4
SA2017_267148010,16,20,1,25,3,3,7,1,2,0,1,3,1,1
SA2017_267148011,21,14,3,18,2,1,12,3,1,1,2,2,4,1
SA2017_267148012,10,9,3,25,5,3,19,0,3,1,3,5,2,0
SA2017_267148013,23,18,2,22,8,2,21,0,1,2,0,8,2,2
SA2017_267148014,16,14,3,13,4,0,8,1,1,0,2,4,2,2
SA2017_267148015,20,12,1,28,1,2,6,2,4,1,3,1,2,4
SA2017_267148016,21,5,0,14,9,1,24,1,2,0,4,4,2,1
SA2017_267148017,23,27,1,33,8,6,22,4,8,0,0,9,1,2
SA2017_267148018,10,12,1,28,4,0,12,1,2,0,4,3,1,2
SA2017_267149001,13,30,2,34,2,1,7,1,0,0,0,2,3,5
SA2017_267149002,15,19,2,27,3,2,9,2,3,2,0,0,2,3
SA2017_267149003,14,27,4,32,2,0,6,2,2,1,0,1,3,0
SA2017_267149004,14,18,0,42,1,1,10,0,1,1,1,1,1,2
SA2017_267149005,19,43,2,32,0,1,6,0,2,0,2,1,1,0
SA2017_267149006,15,24,5,46,6,1,7,2,0,0,0,2,2,6
SA2017_267149007,12,29,4,35,2,0,7,1,0,0,1,2,6,6
SA2017_267149008,9,14,0,24,1,1,10,2,1,0,1,0,0,2
SA2017_267149009,15,18,5,24,6,1,5,0,0,0,0,1,2,6
SA2017_267149010,23,31,1,36,0,2,6,2,1,2,2,0,0,1
SA2017_267150001,23,10,3,49,2,1,8,0,3,0,1,0,2,13
SA2017_267150002,23,9,5,11,2,0,6,6,3,0,0,0,2,4
SA2017_267150003,15,26,1,40,2,1,4,0,1,0,1,0,3,5
SA2017_267150004,25,7,7,23,3,1,5,0,1,0,0,0,2,4
SA2017_267150005,45,21,4,27,1,0,4,1,0,1,0,0,1,0
SA2017_267150006,39,9,13,10,2,0,6,0,0,0,0,0,0,12
SA2017_267150007,13,17,7,41,4,3,9,0,1,0,1,3,3,5
SA2017_267150008,21,22,2,33,3,1,4,0,0,0,1,1,0,2
SA2017_267150009,15,6,4,26,1,1,6,0,1,0,0,1,2,6
SA2017_267150010,9,14,3,72,5,1,4,2,4,0,2,0,0,5
SA2017_267150011,28,17,3,32,2,0,2,1,3,0,0,3,1,12
SA2017_267150012,33,17,8,39,5,2,4,4,2,0,0,0,9,22
SA2017_267150013,15,30,3,33,3,0,3,0,1,0,0,0,3,4
SA2017_267150014,21,14,1,22,2,1,3,0,1,0,0,1,3,0
SA2017_267150015,8,20,1,42,1,0,5,1,2,0,1,4,0,3
SA2017_267150016,26,23,2,49,1,2,6,1,2,0,2,0,5,2
SA2017_267150017,14,17,2,31,0,1,5,0,1,1,0,0,1,2
SA2017_267150018,16,16,1,45,4,0,8,1,4,0,2,1,3,6
SA2017_267151001,27,28,2,41,0,1,14,3,2,0,2,1,1,3
SA2017_267151002,16,21,2,28,5,1,4,4,2,1,1,3,4,2
SA2017_267151003,10,16,2,30,2,0,8,4,0,0,0,2,3,1
SA2017_267151004,20,18,2,21,2,1,8,1,2,0,2,3,2,1
SA2017_267151005,11,22,3,17,2,1,5,1,0,0,2,3,1,7
SA2017_267151006,31,27,4,33,3,4,18,4,3,0,4,4,8,5
SA2017_267151007,25,20,1,17,0,1,7,2,2,0,0,1,4,1
SA2017_267151008,5,4,2,33,3,0,9,1,1,0,0,1,2,9
SA2017_267151009,17,22,3,34,2,0,4,2,4,0,1,1,4,4
SA2017_267151010,18,28,4,48,3,2,9,2,3,1,4,2,2,8
SA2017_267151011,41,37,0,35,0,0,3,2,5,0,0,3,5,1
SA2017_267151012,14,31,2,23,0,1,8,1,4,0,1,0,0,2
SA2017_267151013,12,24,2,20,4,0,10,0,2,1,2,3,3,1
SA2017_267152001,16,28,3,21,0,1,6,3,0,0,1,1,3,2
SA2017_267152002,19,42,1,43,1,0,4,4,6,0,3,4,3,1
SA2017_267152003,17,27,2,38,3,2,8,1,1,1,0,0,2,1
SA2017_267152004,13,24,3,42,3,0,5,2,3,0,0,2,0,2
SA2017_267152005,7,31,1,36,0,0,4,0,2,0,0,2,2,1
SA2017_267152006,9,29,0,25,0,1,1,0,3,0,2,0,0,2
SA2017_267152007,8,20,0,32,1,1,4,1,2,0,1,1,2,0
SA2017_267152008,8,19,1,27,1,1,5,1,0,0,3,3,2,4
SA2017_267153001,17,24,5,38,1,1,5,2,3,0,0,4,1,0
SA2017_267153002,27,14,1,35,1,1,5,3,0,0,2,5,0,6
SA2017_267153003,23,31,0,35,3,1,12,0,6,0,0,2,0,3
SA2017_267153004,16,31,4,40,1,1,3,1,1,0,0,0,5,1
SA2017_267153005,26,25,4,44,0,3,7,1,2,0,0,2,5,5
SA2017_267153006,25,18,4,45,1,1,10,1,1,0,0,5,0,1
SA2017_267153007,2,21,0,28,1,3,4,2,4,0,0,3,2,2
SA2017_267153008,16,16,2,31,0,0,1,1,3,0,1,7,1,1
SA2017_267154001,26,24,4,39,2,3,8,1,3,0,1,4,5,6
SA2017_267154002,11,24,1,27,0,3,3,1,3,0,1,0,3,1
SA2017_267154003,22,25,0,38,0,0,3,1,3,0,0,1,1,3
SA2017_267154004,34,22,1,39,3,0,9,1,1,0,1,1,3,0
SA2017_267154005,21,20,1,32,1,2,5,1,1,0,1,0,3,4
SA2017_267154006,20,15,21,16,3,0,0,1,0,0,1,0,1,20
SA2017_267154007,30,5,12,14,2,1,2,0,0,0,0,0,5,13
SA2017_267154008,35,22,7,27,1,0,3,1,2,0,1,0,2,16
SA2017_267155001,38,14,6,16,3,0,3,1,1,0,0,0,2,1
SA2017_267155002,23,8,1,26,2,1,10,3,1,0,0,0,2,4
